transaction_id,agent_id,provider,area,timestamp,txn_type,amount,status,agent_cash_before,agent_cash_after,agent_provider_balance_before,agent_provider_balance_after,event_flag,case_status,day_type,customer_id,split,is_injected_anomaly,is_injected_data_fault,injected_scenario
txn_005364,agent_07,bKash,Ambarkhana,2026-01-17 13:24:37,cash_out,1865.55,success,358530.0668438955,356664.5168438955,167246.48633653705,169112.03633653704,salary_day,,salary_day,cust_00071,calibration,False,False,A
txn_005365,agent_02,Nagad,Ambarkhana,2026-01-17 13:24:50,cash_out,306.31,success,370740.94111894857,370434.6311189486,216402.89566901937,216709.20566901937,salary_day,,salary_day,cust_00222,calibration,False,False,
txn_005366,agent_04,Rocket,Shibganj,2026-01-17 13:25:43,cash_in,3011.92,failed,381569.14703784307,381569.14703784307,158834.7765365874,158834.7765365874,salary_day,,salary_day,cust_00131,calibration,False,False,
txn_005367,agent_08,Nagad,Bandarbazar,2026-01-17 13:26:08,cash_in,2172.48,success,383696.0792977828,385868.5592977828,237445.66265328586,235273.18265328585,salary_day,,salary_day,cust_00331,calibration,False,False,
txn_005368,agent_18,Rocket,Bandarbazar,2026-01-17 13:27:45,cash_in,2276.59,success,276523.88325938897,278800.473259389,159032.93436589016,156756.34436589017,salary_day,,salary_day,cust_00343,calibration,False,False,
txn_005369,agent_07,bKash,Ambarkhana,2026-01-17 13:28:00,cash_out,1120.86,success,356664.5168438955,355543.6568438955,169112.03633653704,170232.89633653703,salary_day,,salary_day,cust_00364,calibration,False,False,A
txn_005370,agent_14,bKash,Shibganj,2026-01-17 13:28:07,cash_in,2325.9,success,231887.43410370877,234213.33410370877,164944.1921643845,162618.2921643845,salary_day,,salary_day,cust_00147,calibration,False,False,
txn_005371,agent_02,bKash,Ambarkhana,2026-01-17 13:29:28,cash_in,808.18,success,370434.6311189486,371242.81111894856,133349.33782700478,132541.1578270048,salary_day,,salary_day,cust_00398,calibration,False,False,
txn_005372,agent_09,bKash,Shibganj,2026-01-17 13:29:48,cash_out,535.02,success,343228.7281729963,342693.7081729963,184595.18555423777,185130.20555423776,salary_day,,salary_day,cust_00344,calibration,False,False,
txn_005373,agent_14,bKash,Shibganj,2026-01-17 13:29:52,cash_in,7667.59,success,234213.33410370877,241880.92410370876,162618.2921643845,154950.7021643845,salary_day,,salary_day,cust_00040,calibration,False,False,
txn_005374,agent_07,bKash,Ambarkhana,2026-01-17 13:30:35,cash_out,5559.7,success,355543.6568438955,349983.9568438955,170232.89633653703,175792.59633653704,salary_day,,salary_day,cust_00244,calibration,False,False,A
txn_005375,agent_17,Nagad,Ambarkhana,2026-01-17 13:30:45,cash_in,339.25,success,405831.51925568347,406170.76925568347,204368.5332389336,204029.2832389336,salary_day,,salary_day,cust_00349,calibration,False,False,
txn_005376,agent_07,Nagad,Ambarkhana,2026-01-17 13:31:15,cash_out,1028.96,success,349983.9568438955,348954.99684389547,135078.62965823014,136107.58965823014,salary_day,,salary_day,cust_00309,calibration,False,False,
txn_005377,agent_18,bKash,Bandarbazar,2026-01-17 13:31:16,cash_out,1177.17,success,278800.473259389,277623.303259389,155810.77880918627,156987.9488091863,salary_day,,salary_day,cust_00226,calibration,False,False,
txn_005378,agent_10,Nagad,Chowhatta,2026-01-17 13:32:09,cash_in,2147.24,success,298395.44332274335,300542.68332274334,207076.71627231353,204929.47627231354,salary_day,,salary_day,cust_00131,calibration,False,False,
txn_005379,agent_18,bKash,Bandarbazar,2026-01-17 13:32:56,cash_in,2215.49,success,277623.303259389,279838.793259389,156987.9488091863,154772.4588091863,salary_day,,salary_day,cust_00198,calibration,False,False,
txn_005380,agent_11,bKash,Zindabazar,2026-01-17 13:32:57,cash_in,5122.81,success,389819.8727265382,394942.6827265382,124449.87640786517,119327.06640786518,salary_day,,salary_day,cust_00201,calibration,False,False,
txn_005381,agent_14,Nagad,Shibganj,2026-01-17 13:33:19,cash_in,2048.24,success,241880.92410370876,243929.16410370875,223748.3632714109,221700.1232714109,salary_day,,salary_day,cust_00162,calibration,False,False,
txn_005382,agent_02,Rocket,Ambarkhana,2026-01-17 13:33:24,cash_in,2921.35,success,371242.81111894856,374164.16111894854,237862.45053997918,234941.10053997918,salary_day,,salary_day,cust_00010,calibration,False,False,
txn_005383,agent_15,bKash,Chowhatta,2026-01-17 13:33:59,cash_out,3208.89,success,400807.17247496085,397598.28247496084,144444.94581553462,147653.83581553464,salary_day,,salary_day,cust_00366,calibration,False,False,
txn_005384,agent_02,Nagad,Ambarkhana,2026-01-17 13:34:37,cash_in,3364.07,success,374164.16111894854,377528.23111894855,216709.20566901937,213345.13566901936,salary_day,,salary_day,cust_00110,calibration,False,False,
txn_005385,agent_16,Nagad,Zindabazar,2026-01-17 13:35:17,cash_out,1324.99,success,205253.89909464438,203928.9090946444,145464.03862971131,146789.0286297113,salary_day,,salary_day,cust_00153,calibration,False,False,
txn_005386,agent_04,bKash,Shibganj,2026-01-17 13:35:30,cash_in,2050.0,failed,381569.14703784307,381569.14703784307,194118.9362429295,194118.9362429295,salary_day,,salary_day,cust_00190,calibration,False,False,
txn_005387,agent_06,bKash,Zindabazar,2026-01-17 13:36:38,cash_out,1752.37,success,193085.68966119838,191333.3196611984,197385.2985860629,199137.6685860629,salary_day,,salary_day,cust_00306,calibration,False,False,
txn_005388,agent_08,Rocket,Bandarbazar,2026-01-17 13:39:16,cash_in,5014.21,success,385868.5592977828,390882.7692977828,156096.06748604638,151081.85748604639,salary_day,,salary_day,cust_00268,calibration,False,False,
txn_005389,agent_08,bKash,Bandarbazar,2026-01-17 13:39:33,cash_out,1851.3,success,390882.7692977828,389031.4692977828,212113.14197055684,213964.44197055683,salary_day,,salary_day,cust_00242,calibration,False,False,
txn_005390,agent_18,bKash,Bandarbazar,2026-01-17 13:39:54,cash_in,5717.64,success,279838.793259389,285556.433259389,154772.4588091863,149054.81880918628,salary_day,,salary_day,cust_00190,calibration,False,False,
txn_005391,agent_11,Nagad,Zindabazar,2026-01-17 13:41:16,cash_out,1797.69,success,394942.6827265382,393144.9927265382,175692.2430916237,177489.9330916237,salary_day,,salary_day,cust_00318,calibration,False,False,
txn_005392,agent_11,Rocket,Zindabazar,2026-01-17 13:42:18,cash_in,470.6,success,393144.9927265382,393615.5927265382,228295.1111712788,227824.5111712788,salary_day,,salary_day,cust_00319,calibration,False,False,
txn_005393,agent_09,Nagad,Shibganj,2026-01-17 13:42:46,cash_out,5389.11,success,342693.7081729963,337304.5981729963,124665.59880220193,130054.70880220193,salary_day,,salary_day,cust_00232,calibration,False,False,
txn_005394,agent_02,Nagad,Ambarkhana,2026-01-17 13:43:13,cash_in,4216.37,success,377528.23111894855,381744.60111894854,213345.13566901936,209128.76566901937,salary_day,,salary_day,cust_00000,calibration,False,False,
txn_005395,agent_09,Nagad,Shibganj,2026-01-17 13:43:26,cash_out,835.78,success,337304.5981729963,336468.8181729963,130054.70880220193,130890.48880220193,salary_day,,salary_day,cust_00145,calibration,False,False,
txn_005396,agent_15,bKash,Chowhatta,2026-01-17 13:45:00,cash_in,2474.91,success,397598.28247496084,400073.1924749608,147653.83581553464,145178.92581553463,salary_day,,salary_day,cust_00258,calibration,False,False,
txn_005397,agent_03,Nagad,Bandarbazar,2026-01-17 13:45:22,cash_out,1243.09,success,391510.71233130904,390267.622331309,52868.9377501245,54112.0277501245,salary_day,,salary_day,cust_00120,calibration,False,False,
txn_005398,agent_15,bKash,Chowhatta,2026-01-17 13:46:14,cash_in,1502.17,success,400073.1924749608,401575.3624749608,145178.92581553463,143676.75581553462,salary_day,,salary_day,cust_00271,calibration,False,False,
txn_005399,agent_07,bKash,Ambarkhana,2026-01-17 13:47:30,cash_out,3932.61,success,348954.99684389547,345022.3868438955,175792.59633653704,179725.20633653703,salary_day,,salary_day,cust_00122,calibration,False,False,A
txn_005400,agent_12,Rocket,Ambarkhana,2026-01-17 13:47:47,cash_in,2763.51,success,359836.0365037248,362599.5465037248,129726.22499184996,126962.71499184996,salary_day,,salary_day,cust_00212,calibration,False,False,
txn_005401,agent_11,Nagad,Zindabazar,2026-01-17 13:47:53,cash_out,3971.64,success,393615.5927265382,389643.9527265382,177489.9330916237,181461.57309162372,salary_day,,salary_day,cust_00245,calibration,False,False,
txn_005402,agent_19,bKash,Shibganj,2026-01-17 13:48:06,cash_out,1841.13,success,502723.34452019347,500882.21452019346,156514.60053551386,158355.73053551387,salary_day,,salary_day,cust_00107,calibration,False,False,
txn_005403,agent_11,bKash,Zindabazar,2026-01-17 13:48:15,cash_in,2872.36,success,389643.9527265382,392516.31272653816,119327.06640786518,116454.70640786517,salary_day,,salary_day,cust_00160,calibration,False,False,
txn_005404,agent_15,bKash,Chowhatta,2026-01-17 13:49:26,cash_out,1245.85,success,401575.3624749608,400329.5124749608,143676.75581553462,144922.60581553463,salary_day,,salary_day,cust_00222,calibration,False,False,
txn_005405,agent_09,Nagad,Shibganj,2026-01-17 13:49:47,cash_out,1744.2,success,336468.8181729963,334724.61817299627,130890.48880220193,132634.68880220194,salary_day,,salary_day,cust_00101,calibration,False,False,
txn_005406,agent_20,bKash,Chowhatta,2026-01-17 13:49:52,cash_out,1604.22,success,329067.08241654595,327462.862416546,198230.60149803443,199834.82149803443,salary_day,,salary_day,cust_00229,calibration,False,False,
txn_005407,agent_07,Nagad,Ambarkhana,2026-01-17 13:51:09,cash_in,1420.28,success,345022.3868438955,346442.6668438955,136107.58965823014,134687.30965823014,salary_day,,salary_day,cust_00012,calibration,False,False,
txn_005408,agent_10,bKash,Chowhatta,2026-01-17 13:52:12,cash_out,1640.75,success,300542.68332274334,298901.93332274334,241845.53967577085,243486.28967577085,salary_day,,salary_day,cust_00078,calibration,False,False,
txn_005409,agent_12,Rocket,Ambarkhana,2026-01-17 13:53:40,cash_out,2207.62,success,362599.5465037248,360391.9265037248,126962.71499184996,129170.33499184996,salary_day,,salary_day,cust_00375,calibration,False,False,
txn_005410,agent_07,Nagad,Ambarkhana,2026-01-17 13:54:53,cash_in,4223.35,success,346442.6668438955,350666.0168438955,134687.30965823014,130463.95965823013,salary_day,,salary_day,cust_00344,calibration,False,False,
txn_005411,agent_07,bKash,Ambarkhana,2026-01-17 13:54:53,cash_out,983.91,success,350666.0168438955,349682.1068438955,179725.20633653703,180709.11633653703,salary_day,,salary_day,cust_00039,calibration,False,False,A
txn_005412,agent_16,bKash,Zindabazar,2026-01-17 13:55:23,cash_out,2920.32,success,203928.9090946444,201008.58909464438,113351.42001082528,116271.74001082529,salary_day,,salary_day,cust_00381,calibration,False,False,
txn_005413,agent_08,bKash,Bandarbazar,2026-01-17 13:55:50,cash_out,3258.27,success,389031.4692977828,385773.1992977828,213964.44197055683,217222.71197055682,salary_day,,salary_day,cust_00085,calibration,False,False,
txn_005414,agent_15,Nagad,Chowhatta,2026-01-17 13:56:08,cash_in,2516.45,success,400329.5124749608,402845.96247496083,115423.82602467143,112907.37602467144,salary_day,,salary_day,cust_00293,calibration,False,False,
txn_005415,agent_18,Nagad,Bandarbazar,2026-01-17 13:56:08,cash_in,3277.97,success,285556.433259389,288834.403259389,148580.30966822905,145302.33966822905,salary_day,,salary_day,cust_00182,calibration,False,False,
txn_005416,agent_02,bKash,Ambarkhana,2026-01-17 13:56:47,cash_in,2558.41,success,381744.60111894854,384303.0111189485,132541.1578270048,129982.74782700479,salary_day,,salary_day,cust_00194,calibration,False,False,
txn_005417,agent_14,Nagad,Shibganj,2026-01-17 13:58:02,cash_out,1243.15,success,243929.16410370875,242686.01410370876,221700.1232714109,222943.2732714109,salary_day,,salary_day,cust_00138,calibration,False,False,
txn_005418,agent_07,bKash,Ambarkhana,2026-01-17 13:58:41,cash_out,3271.83,failed,349682.1068438955,349682.1068438955,180709.11633653703,180709.11633653703,salary_day,,salary_day,cust_00305,calibration,False,False,A
txn_005419,agent_07,bKash,Ambarkhana,2026-01-17 13:58:49,cash_in,1405.54,success,349682.1068438955,351087.6468438955,180709.11633653703,179303.57633653702,salary_day,,salary_day,cust_00106,calibration,False,False,A
txn_005420,agent_02,Rocket,Ambarkhana,2026-01-17 14:00:35,cash_out,5060.32,success,384303.0111189485,379242.6911189485,234941.10053997918,240001.42053997918,salary_day,,salary_day,cust_00320,calibration,False,False,
txn_005421,agent_18,bKash,Bandarbazar,2026-01-17 14:00:42,cash_out,874.73,success,288834.403259389,287959.673259389,149054.81880918628,149929.5488091863,salary_day,,salary_day,cust_00011,calibration,False,False,
txn_005422,agent_07,bKash,Ambarkhana,2026-01-17 14:02:09,cash_out,984.7,success,351087.6468438955,350102.9468438955,179303.57633653702,180288.27633653703,salary_day,,salary_day,cust_00009,calibration,False,False,A
txn_005423,agent_09,Nagad,Shibganj,2026-01-17 14:02:18,cash_out,1274.33,success,334724.61817299627,333450.28817299625,132634.68880220194,133909.01880220193,salary_day,,salary_day,cust_00067,calibration,False,False,
txn_005424,agent_18,bKash,Bandarbazar,2026-01-17 14:02:21,cash_out,2346.89,success,287959.673259389,285612.783259389,149929.5488091863,152276.4388091863,salary_day,,salary_day,cust_00036,calibration,False,False,
txn_005425,agent_09,bKash,Shibganj,2026-01-17 14:04:40,cash_out,2204.53,success,333450.28817299625,331245.7581729962,185130.20555423776,187334.73555423776,salary_day,,salary_day,cust_00036,calibration,False,False,
txn_005426,agent_04,Rocket,Shibganj,2026-01-17 14:05:50,cash_in,2440.94,success,381569.14703784307,384010.08703784307,158834.7765365874,156393.8365365874,salary_day,,salary_day,cust_00053,calibration,False,False,
txn_005427,agent_10,bKash,Chowhatta,2026-01-17 14:07:19,cash_out,863.37,success,298901.93332274334,298038.56332274334,243486.28967577085,244349.65967577085,salary_day,,salary_day,cust_00002,calibration,False,False,
txn_005428,agent_20,bKash,Chowhatta,2026-01-17 14:07:31,cash_in,7066.71,success,327462.862416546,334529.572416546,199834.82149803443,192768.11149803444,salary_day,,salary_day,cust_00073,calibration,False,False,
txn_005429,agent_15,bKash,Chowhatta,2026-01-17 14:08:20,cash_in,1474.49,success,402845.96247496083,404320.4524749608,144922.60581553463,143448.11581553463,salary_day,,salary_day,cust_00361,calibration,False,False,
txn_005430,agent_06,Rocket,Zindabazar,2026-01-17 14:08:36,cash_out,1498.96,success,191333.3196611984,189834.3596611984,101001.43816132475,102500.39816132476,salary_day,,salary_day,cust_00234,calibration,False,False,
txn_005431,agent_15,Nagad,Chowhatta,2026-01-17 14:08:50,cash_out,1399.25,success,404320.4524749608,402921.2024749608,112907.37602467144,114306.62602467144,salary_day,,salary_day,cust_00220,calibration,False,False,
txn_005432,agent_20,Nagad,Chowhatta,2026-01-17 14:09:55,cash_in,3711.88,success,334529.572416546,338241.452416546,189613.41921468184,185901.53921468183,salary_day,,salary_day,cust_00087,calibration,False,False,
txn_005433,agent_19,Nagad,Shibganj,2026-01-17 14:11:00,cash_in,849.4,success,500882.21452019346,501731.6145201935,110522.5601431636,109673.16014316361,salary_day,,salary_day,cust_00147,calibration,False,False,
txn_005434,agent_04,Nagad,Shibganj,2026-01-17 14:11:15,cash_in,485.55,success,384010.08703784307,384495.63703784306,215261.76923020591,214776.21923020593,salary_day,,salary_day,cust_00216,calibration,False,False,
txn_005435,agent_13,Rocket,Bandarbazar,2026-01-17 14:13:34,cash_in,671.75,success,255682.06565266373,256353.81565266373,104039.39187159495,103367.64187159495,salary_day,,salary_day,cust_00095,calibration,False,False,
txn_005436,agent_11,bKash,Zindabazar,2026-01-17 14:15:39,cash_in,1344.62,success,392516.31272653816,393860.93272653816,116454.70640786517,115110.08640786518,salary_day,,salary_day,cust_00138,calibration,False,False,
txn_005437,agent_12,bKash,Ambarkhana,2026-01-17 14:16:28,cash_out,3857.23,success,360391.9265037248,356534.69650372484,172237.3342389771,176094.56423897712,salary_day,,salary_day,cust_00185,calibration,False,False,
txn_005438,agent_18,bKash,Bandarbazar,2026-01-17 14:17:33,cash_in,2079.53,success,285612.783259389,287692.313259389,152276.4388091863,150196.9088091863,salary_day,,salary_day,cust_00290,calibration,False,False,
txn_005439,agent_12,Nagad,Ambarkhana,2026-01-17 14:17:59,cash_in,1746.6,success,356534.69650372484,358281.2965037248,148278.9259333999,146532.3259333999,salary_day,,salary_day,cust_00147,calibration,False,False,
txn_005440,agent_07,bKash,Ambarkhana,2026-01-17 14:19:21,cash_out,695.27,success,350102.9468438955,349407.67684389546,180288.27633653703,180983.54633653702,salary_day,,salary_day,cust_00284,calibration,False,False,A
txn_005441,agent_19,bKash,Shibganj,2026-01-17 14:19:34,cash_in,3166.18,success,501731.6145201935,504897.7945201935,158355.73053551387,155189.55053551387,salary_day,,salary_day,cust_00126,calibration,False,False,
txn_005442,agent_02,bKash,Ambarkhana,2026-01-17 14:19:46,cash_out,1239.62,success,379242.6911189485,378003.0711189485,129982.74782700479,131222.36782700478,salary_day,,salary_day,cust_00171,calibration,False,False,
txn_005443,agent_10,bKash,Chowhatta,2026-01-17 14:20:57,cash_out,3508.33,failed,298038.56332274334,298038.56332274334,244349.65967577085,244349.65967577085,salary_day,,salary_day,cust_00113,calibration,False,False,
txn_005444,agent_06,bKash,Zindabazar,2026-01-17 14:22:25,cash_in,936.72,success,189834.3596611984,190771.0796611984,199137.6685860629,198200.9485860629,salary_day,,salary_day,cust_00166,calibration,False,False,
txn_005445,agent_04,Rocket,Shibganj,2026-01-17 14:23:35,cash_out,2417.31,success,384495.63703784306,382078.32703784306,156393.8365365874,158811.1465365874,salary_day,,salary_day,cust_00191,calibration,False,False,
txn_005446,agent_15,bKash,Chowhatta,2026-01-17 14:25:25,cash_out,6951.6,success,402921.2024749608,395969.60247496085,143448.11581553463,150399.71581553464,salary_day,,salary_day,cust_00002,calibration,False,False,
txn_005447,agent_16,Nagad,Zindabazar,2026-01-17 14:26:25,cash_out,1472.03,success,201008.58909464438,199536.55909464438,146789.0286297113,148261.0586297113,salary_day,,salary_day,cust_00342,calibration,False,False,
txn_005448,agent_07,bKash,Ambarkhana,2026-01-17 14:27:01,cash_out,1863.5,success,349407.67684389546,347544.17684389546,180983.54633653702,182847.04633653702,salary_day,,salary_day,cust_00039,calibration,False,False,A
txn_005449,agent_06,Nagad,Zindabazar,2026-01-17 14:27:23,cash_out,4260.18,success,190771.0796611984,186510.8996611984,158791.9027648401,163052.0827648401,salary_day,,salary_day,cust_00121,calibration,False,False,
txn_005450,agent_11,bKash,Zindabazar,2026-01-17 14:27:31,cash_out,2010.69,success,393860.93272653816,391850.24272653816,115110.08640786518,117120.77640786518,salary_day,,salary_day,cust_00059,calibration,False,False,
txn_005451,agent_09,bKash,Shibganj,2026-01-17 14:27:42,cash_out,842.52,failed,331245.7581729962,331245.7581729962,187334.73555423776,187334.73555423776,salary_day,,salary_day,cust_00347,calibration,False,False,
txn_005452,agent_09,bKash,Shibganj,2026-01-17 14:28:52,cash_out,2486.58,success,331245.7581729962,328759.1781729962,187334.73555423776,189821.31555423775,salary_day,,salary_day,cust_00218,calibration,False,False,
txn_005453,agent_20,Rocket,Chowhatta,2026-01-17 14:30:27,cash_in,2087.57,success,338241.452416546,340329.022416546,165877.22968420418,163789.65968420418,salary_day,,salary_day,cust_00168,calibration,False,False,
txn_005454,agent_09,Rocket,Shibganj,2026-01-17 14:32:07,cash_out,2946.52,success,328759.1781729962,325812.6581729962,219441.8821477954,222388.4021477954,salary_day,,salary_day,cust_00037,calibration,False,False,
txn_005455,agent_13,bKash,Bandarbazar,2026-01-17 14:34:21,cash_out,683.31,success,256353.81565266373,255670.50565266373,311952.11655670824,312635.42655670823,salary_day,,salary_day,cust_00225,calibration,False,False,
txn_005456,agent_09,Nagad,Shibganj,2026-01-17 14:35:36,cash_in,2173.04,success,325812.6581729962,327985.69817299617,133909.01880220193,131735.97880220192,salary_day,,salary_day,cust_00307,calibration,False,False,
txn_005457,agent_07,bKash,Ambarkhana,2026-01-17 14:37:05,cash_out,2459.26,success,347544.17684389546,345084.91684389545,182847.04633653702,185306.30633653703,salary_day,,salary_day,cust_00273,calibration,False,False,A
txn_005458,agent_03,bKash,Bandarbazar,2026-01-17 14:37:40,cash_out,1857.0,success,390267.622331309,388410.622331309,194868.19171962136,196725.19171962136,salary_day,,salary_day,cust_00104,calibration,False,False,
txn_005459,agent_06,bKash,Zindabazar,2026-01-17 14:38:55,cash_out,1347.34,success,186510.8996611984,185163.5596611984,198200.9485860629,199548.2885860629,salary_day,,salary_day,cust_00302,calibration,False,False,
txn_005460,agent_16,bKash,Zindabazar,2026-01-17 14:39:08,cash_out,1699.55,success,199536.55909464438,197837.0090946444,116271.74001082529,117971.2900108253,salary_day,,salary_day,cust_00081,calibration,False,False,
txn_005461,agent_13,bKash,Bandarbazar,2026-01-17 14:39:32,cash_out,2029.62,success,255670.50565266373,253640.88565266374,312635.42655670823,314665.0465567082,salary_day,,salary_day,cust_00363,calibration,False,False,
txn_005462,agent_15,bKash,Chowhatta,2026-01-17 14:39:47,cash_in,2956.54,success,395969.60247496085,398926.1424749608,150399.71581553464,147443.17581553463,salary_day,,salary_day,cust_00181,calibration,False,False,
txn_005463,agent_07,bKash,Ambarkhana,2026-01-17 14:39:58,cash_out,1050.08,success,345084.91684389545,344034.83684389543,185306.30633653703,186356.38633653702,salary_day,,salary_day,cust_00175,calibration,False,False,A
txn_005464,agent_09,bKash,Shibganj,2026-01-17 14:43:11,cash_out,2933.31,success,327985.69817299617,325052.3881729962,189821.31555423775,192754.62555423775,salary_day,,salary_day,cust_00125,calibration,False,False,
txn_005465,agent_20,bKash,Chowhatta,2026-01-17 14:44:02,cash_out,1594.3,success,340329.022416546,338734.722416546,192768.11149803444,194362.41149803443,salary_day,,salary_day,cust_00094,calibration,False,False,
txn_005466,agent_04,Nagad,Shibganj,2026-01-17 14:45:15,cash_in,662.42,success,382078.32703784306,382740.74703784304,214776.21923020593,214113.7992302059,salary_day,,salary_day,cust_00344,calibration,False,False,
txn_005467,agent_03,Rocket,Bandarbazar,2026-01-17 14:45:33,cash_out,6373.67,success,388410.622331309,382036.95233130903,187967.51417519443,194341.18417519444,salary_day,,salary_day,cust_00119,calibration,False,False,
txn_005468,agent_12,Rocket,Ambarkhana,2026-01-17 14:46:08,cash_in,398.65,success,358281.2965037248,358679.94650372484,129170.33499184996,128771.68499184996,salary_day,,salary_day,cust_00147,calibration,False,False,
txn_005469,agent_07,bKash,Ambarkhana,2026-01-17 14:46:10,cash_out,3901.9,success,344034.83684389543,340132.9368438954,186356.38633653702,190258.286336537,salary_day,,salary_day,cust_00360,calibration,False,False,A
txn_005470,agent_09,Nagad,Shibganj,2026-01-17 14:46:47,cash_in,1459.18,success,325052.3881729962,326511.56817299617,131735.97880220192,130276.79880220193,salary_day,,salary_day,cust_00106,calibration,False,False,
txn_005471,agent_08,Rocket,Bandarbazar,2026-01-17 14:49:08,cash_in,652.34,success,385773.1992977828,386425.5392977828,151081.85748604639,150429.5174860464,salary_day,,salary_day,cust_00232,calibration,False,False,
txn_005472,agent_11,bKash,Zindabazar,2026-01-17 14:49:34,cash_in,5662.96,success,391850.24272653816,397513.2027265382,117120.77640786518,111457.81640786518,salary_day,,salary_day,cust_00119,calibration,False,False,
txn_005473,agent_15,bKash,Chowhatta,2026-01-17 14:50:36,cash_in,1137.72,success,398926.1424749608,400063.8624749608,147443.17581553463,146305.45581553463,salary_day,,salary_day,cust_00113,calibration,False,False,
txn_005474,agent_17,Nagad,Ambarkhana,2026-01-17 14:50:47,cash_out,1641.72,success,406170.76925568347,404529.0492556835,204029.2832389336,205671.0032389336,salary_day,,salary_day,cust_00295,calibration,False,False,
txn_005475,agent_09,Nagad,Shibganj,2026-01-17 14:51:40,cash_out,2060.75,success,326511.56817299617,324450.81817299617,130276.79880220193,132337.54880220193,salary_day,,salary_day,cust_00063,calibration,False,False,
txn_005476,agent_16,bKash,Zindabazar,2026-01-17 14:51:40,cash_in,1286.27,success,197837.0090946444,199123.2790946444,117971.2900108253,116685.02001082529,salary_day,,salary_day,cust_00248,calibration,False,False,
txn_005477,agent_07,bKash,Ambarkhana,2026-01-17 14:52:20,cash_out,5363.94,success,340132.9368438954,334768.9968438954,190258.286336537,195622.22633653702,salary_day,,salary_day,cust_00241,calibration,False,False,A
txn_005478,agent_09,Nagad,Shibganj,2026-01-17 14:52:28,cash_in,4505.03,success,324450.81817299617,328955.8481729962,132337.54880220193,127832.51880220193,salary_day,,salary_day,cust_00354,calibration,False,False,
txn_005479,agent_05,Nagad,Chowhatta,2026-01-17 14:54:19,cash_out,3114.54,success,313407.567924548,310293.027924548,207800.99784349286,210915.53784349287,salary_day,,salary_day,cust_00138,calibration,False,False,
txn_005480,agent_19,bKash,Shibganj,2026-01-17 14:54:21,cash_out,1259.79,success,504897.7945201935,503638.0045201935,155189.55053551387,156449.34053551388,salary_day,,salary_day,cust_00118,calibration,False,False,
txn_005481,agent_11,Nagad,Zindabazar,2026-01-17 14:54:23,cash_out,2302.67,success,397513.2027265382,395210.5327265382,181461.57309162372,183764.24309162374,salary_day,,salary_day,cust_00264,calibration,False,False,
txn_005482,agent_20,bKash,Chowhatta,2026-01-17 14:55:35,cash_out,2651.32,success,338734.722416546,336083.402416546,194362.41149803443,197013.73149803444,salary_day,,salary_day,cust_00359,calibration,False,False,
txn_005483,agent_11,Nagad,Zindabazar,2026-01-17 14:56:57,cash_out,4018.25,success,395210.5327265382,391192.2827265382,183764.24309162374,187782.49309162374,salary_day,,salary_day,cust_00059,calibration,False,False,
txn_005484,agent_19,Nagad,Shibganj,2026-01-17 14:57:36,cash_out,6439.34,success,503638.0045201935,497198.6645201935,109673.16014316361,116112.5001431636,salary_day,,salary_day,cust_00182,calibration,False,False,
txn_005485,agent_05,bKash,Chowhatta,2026-01-17 14:58:04,cash_out,392.5,success,310293.027924548,309900.527924548,210558.3338343389,210950.8338343389,salary_day,,salary_day,cust_00102,calibration,False,False,
txn_005486,agent_11,Nagad,Zindabazar,2026-01-17 14:59:54,cash_in,1383.65,success,391192.2827265382,392575.9327265382,187782.49309162374,186398.84309162374,salary_day,,salary_day,cust_00281,calibration,False,False,
txn_005487,agent_07,bKash,Ambarkhana,2026-01-17 15:00:00,cash_out,1400.37,success,334768.9968438954,333368.6268438954,195622.22633653702,197022.596336537,salary_day,,salary_day,cust_00228,calibration,False,False,A
txn_005488,agent_02,Rocket,Ambarkhana,2026-01-17 15:01:24,cash_in,736.24,success,378003.0711189485,378739.3111189485,240001.42053997918,239265.1805399792,salary_day,,salary_day,cust_00168,calibration,False,False,
txn_005489,agent_07,bKash,Ambarkhana,2026-01-17 15:02:13,cash_out,1926.27,success,333368.6268438954,331442.3568438954,197022.596336537,198948.866336537,salary_day,,salary_day,cust_00039,calibration,False,False,A
txn_005490,agent_13,Rocket,Bandarbazar,2026-01-17 15:03:25,cash_out,4568.64,success,253640.88565266374,249072.24565266373,103367.64187159495,107936.28187159495,salary_day,,salary_day,cust_00011,calibration,False,False,
txn_005491,agent_15,bKash,Chowhatta,2026-01-17 15:05:09,cash_out,745.12,success,400063.8624749608,399318.7424749608,146305.45581553463,147050.57581553463,salary_day,,salary_day,cust_00115,calibration,False,False,
txn_005492,agent_04,bKash,Shibganj,2026-01-17 15:07:41,cash_in,2280.16,success,382740.74703784304,385020.907037843,194118.9362429295,191838.7762429295,salary_day,,salary_day,cust_00386,calibration,False,False,
txn_005493,agent_16,Nagad,Zindabazar,2026-01-17 15:09:04,cash_out,1749.39,success,199123.2790946444,197373.88909464437,148261.0586297113,150010.44862971132,salary_day,,salary_day,cust_00370,calibration,False,False,
txn_005494,agent_15,Nagad,Chowhatta,2026-01-17 15:10:29,cash_in,3215.36,success,399318.7424749608,402534.1024749608,114306.62602467144,111091.26602467144,salary_day,,salary_day,cust_00055,calibration,False,False,
